orderdate,revenue,productline,customername,city,country,month
2005-01-12,1305.0,Classic Cars,Toys4GrownUps.com,Pasadena,USA,2005-01
2005-01-19,2944.0,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-19,3567.79,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-19,3819.84,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-19,1863.1999999999998,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-19,1679.92,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-20,7995.41,Classic Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,3932.72,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,1483.52,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,4212.599999999999,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,1451.52,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,1891.26,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,3616.2,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,3739.6,Vintage Cars,Collectables For Less Inc.,Brickhaven,USA,2005-01
2005-01-20,4498.55,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,6295.03,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,2709.1800000000003,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,2241.1400000000003,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,1323.52,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,4526.55,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,3054.86,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,835.1999999999999,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-20,1599.75,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-01
2005-01-23,5718.72,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,5109.72,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,4011.5,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,1343.75,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,2530.2000000000003,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,1575.4499999999998,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,2682.6800000000003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,2153.58,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,887.4,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,1603.1999999999998,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,4667.04,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-23,2854.3,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-01
2005-01-26,5862.0,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,4765.1,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,3671.64,Vintage Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,2294.0,Trains,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,5721.6,Classic Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,3238.5899999999997,Vintage Cars,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,3774.0,Ships,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,1363.68,Trains,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-26,3277.1200000000003,Ships,"Tokyo Collectables, Ltd",Minato-ku,Japan,2005-01
2005-01-31,4614.48,Classic Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,4018.0,Planes,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,1665.4,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,4976.0,Vintage Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,2238.96,Planes,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,2716.23,Vintage Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,2480.32,Vintage Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,1928.78,Vintage Cars,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,2421.9,Planes,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,2552.0,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,2462.08,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,2844.9900000000002,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,3201.44,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,3086.54,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,3064.95,Planes,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,1105.0,Planes,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-01-31,1393.4499999999998,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,2005-01
2005-02-02,4499.43,Motorcycles,"Australian Gift Network, Co",South Brisbane,Australia,2005-02
2005-02-02,3493.6000000000004,Motorcycles,"Australian Gift Network, Co",South Brisbane,Australia,2005-02
2005-02-02,3157.98,Planes,"Australian Gift Network, Co",South Brisbane,Australia,2005-02
2005-02-02,1066.1200000000001,Motorcycles,"Australian Gift Network, Co",South Brisbane,Australia,2005-02
2005-02-02,4282.6,Motorcycles,"Australian Gift Network, Co",South Brisbane,Australia,2005-02
2005-02-02,4932.58,Planes,"Australian Gift Network, Co",South Brisbane,Australia,2005-02
2005-02-03,1607.76,Motorcycles,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,8317.8,Classic Cars,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,7380.38,Motorcycles,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,1541.69,Motorcycles,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,1205.2,Motorcycles,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,2585.59,Planes,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,3252.3,Motorcycles,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,2633.4,Vintage Cars,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,3974.9500000000003,Motorcycles,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,1774.78,Vintage Cars,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,3388.8399999999997,Motorcycles,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,3210.49,Planes,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,3126.09,Planes,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,2462.0,Planes,La Rochelle Gifts,Nantes,France,2005-02
2005-02-03,3062.3999999999996,Planes,La Rochelle Gifts,Nantes,France,2005-02
2005-02-08,3452.75,Classic Cars,Boards & Toys Co.,Glendale,USA,2005-02
2005-02-09,1570.56,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2005-02
2005-02-09,5643.0,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2005-02
2005-02-09,4359.6,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2005-02
2005-02-09,1909.6000000000001,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2005-02
2005-02-09,4506.4800000000005,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2005-02
2005-02-09,5613.66,Classic Cars,"Toys of Finland, Co.",Helsinki,Finland,2005-02
2005-02-10,4146.3,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,1468.28,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,6320.570000000001,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,1688.3999999999999,Motorcycles,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,5978.98,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,1254.19,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,2422.3599999999997,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,4263.599999999999,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,3314.44,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,1432.0,Motorcycles,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,6099.6,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,1372.95,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,3292.08,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,4295.04,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-10,1561.6,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,2385.72,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,4780.0,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,3295.74,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,2503.36,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,1607.7599999999998,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,2273.92,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,955.84,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,1016.0100000000001,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,2780.64,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,4909.08,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,3390.2,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,3094.68,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-16,1411.26,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-17,6557.76,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,5138.5599999999995,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,2651.3999999999996,Trucks and Buses,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,5488.32,Trucks and Buses,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,1240.0,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,2126.9500000000003,Trucks and Buses,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,4112.3,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,2048.8,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,3262.0,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-17,5652.16,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,5366.48,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,4882.740000000001,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,3299.2,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,4011.5,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,4216.5,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,4486.17,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,1805.31,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,2402.4,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,3213.87,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,2228.72,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,2761.44,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-17,3439.1000000000004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-22,3214.35,Trucks and Buses,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,3015.84,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,7322.129999999999,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,2176.2000000000003,Trains,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,5239.44,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,2162.72,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,1157.2,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,1329.6000000000001,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,2459.1,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,1714.24,Trucks and Buses,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,2460.92,Trains,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,2752.68,Trucks and Buses,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-22,1847.56,Trains,Euro+ Shopping Channel,Madrid,Spain,2005-02
2005-02-23,4392.799999999999,Classic Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-23,3200.1200000000003,Ships,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-23,3082.67,Vintage Cars,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-23,3479.98,Ships,Corporate Gift Ideas Co.,San Francisco,USA,2005-02
2005-02-28,2916.71,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-02-28,1550.0,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-02
2005-03-01,3272.0,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,1525.65,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2705.44,Ships,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2212.7599999999998,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,3358.0800000000004,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2217.54,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,1909.95,Vintage Cars,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2294.36,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,3586.5,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2467.61,Ships,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,3357.75,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2487.14,Ships,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2176.0,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,3741.3,Ships,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2413.2,Ships,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2605.68,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2383.5,Planes,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-01,2254.06,Ships,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-02,3516.04,Motorcycles,"Dragon Souveniers, Ltd.",Singapore,Singapore,2005-03
2005-03-03,3376.38,Motorcycles,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,5947.0,Motorcycles,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,3294.0600000000004,Motorcycles,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,5500.4400000000005,Motorcycles,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,2046.45,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,1107.5400000000002,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,3445.4,Planes,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,5576.5,Planes,FunGiftIdeas.com,New Bedford,USA,2005-03
2005-03-03,4755.400000000001,Classic Cars,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-03,2378.25,Classic Cars,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-03,2757.96,Classic Cars,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-03,4817.03,Classic Cars,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-03,3131.5899999999997,Classic Cars,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-03,2031.5100000000002,Motorcycles,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-03,5071.5,Motorcycles,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-03,3023.3,Motorcycles,Scandinavian Gift Ideas,Bräcke,Sweden,2005-03
2005-03-04,4229.28,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,4497.86,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,3192.38,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,4212.0,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,3023.6000000000004,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,6761.499999999999,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,1947.2400000000002,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,5978.98,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,2375.4500000000003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,1327.1899999999998,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,2365.78,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,6066.45,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,1988.7000000000003,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,1599.8200000000002,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,4546.35,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-04,1789.92,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-09,4680.24,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,4482.55,Classic Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,4317.3,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,3315.86,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,3595.8999999999996,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,1992.48,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,2540.12,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,3176.96,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,876.15,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-09,870.96,Vintage Cars,"Anna's Decorations, Ltd",North Sydney,Australia,2005-03
2005-03-10,2264.77,Vintage Cars,Mini Auto Werke,Graz,Austria,2005-03
2005-03-10,3006.43,Vintage Cars,Mini Auto Werke,Graz,Austria,2005-03
2005-03-10,3535.92,Vintage Cars,Mini Auto Werke,Graz,Austria,2005-03
2005-03-11,5076.4,Classic Cars,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,3185.28,Trucks and Buses,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,2750.6,Classic Cars,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,3964.16,Trucks and Buses,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,3196.5,Trucks and Buses,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,1837.4399999999998,Vintage Cars,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,3711.18,Trucks and Buses,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,2924.46,Vintage Cars,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,3220.5,Trucks and Buses,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,1963.8500000000001,Trucks and Buses,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-11,1762.95,Classic Cars,"Down Under Souveniers, Inc",Auckland  ,New Zealand,2005-03
2005-03-15,2980.34,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-15,4623.150000000001,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-15,1648.58,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-15,1626.56,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-15,3851.33,Classic Cars,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-15,1694.8799999999999,Trucks and Buses,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-15,1677.9,Trains,Euro+ Shopping Channel,Madrid,Spain,2005-03
2005-03-17,4003.84,Classic Cars,Lyon Souveniers,Paris,France,2005-03
2005-03-17,6788.76,Classic Cars,Lyon Souveniers,Paris,France,2005-03
2005-03-17,4525.94,Trucks and Buses,Lyon Souveniers,Paris,France,2005-03
2005-03-17,2609.55,Trains,Lyon Souveniers,Paris,France,2005-03
2005-03-23,5138.76,Classic Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-23,4282.08,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-23,2202.2400000000002,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-23,3752.1,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-23,4937.73,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-23,2079.0,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-23,2885.6299999999997,Vintage Cars,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-23,2418.0,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,2005-03
2005-03-28,2217.28,Ships,Alpha Cognac,Toulouse,France,2005-03
2005-03-28,1383.3600000000001,Ships,Alpha Cognac,Toulouse,France,2005-03
2005-03-28,4135.200000000001,Ships,Alpha Cognac,Toulouse,France,2005-03
2005-03-28,2895.84,Ships,Alpha Cognac,Toulouse,France,2005-03
2005-03-28,1800.64,Ships,Alpha Cognac,Toulouse,France,2005-03
2005-03-30,4319.04,Planes,Reims Collectables,Reims,France,2005-03
2005-03-30,2814.86,Planes,Reims Collectables,Reims,France,2005-03
2005-03-30,1975.1200000000001,Ships,Reims Collectables,Reims,France,2005-03
